sentence,audio_path,status
Within two years those children would be denouncing her to the Thought Police.,english/english-sample1006.wav,processed
Parsons would be vaporized.,english/english-sample1008.wav,processed
Syme would be vaporized.,english/english-sample1009.wav,processed
Winston would be vaporized.,english/english-sample1010.wav,processed
O’Brien would be vaporized.,english/english-sample1011.wav,processed
"Parsons, on the other hand, would never be vaporized.",english/english-sample1012.wav,processed
The eyeless creature with the quacking voice would never be vaporized.,english/english-sample1013.wav,processed
"And the girl with dark hair, the girl from the Fiction Department—she would never be vaporized either.",english/english-sample1015.wav,processed
It seemed to him that he knew instinctively who would survive and who would perish:,english/english-sample1016.wav,processed
"though just what it was that made for survival, it was not easy to say.",english/english-sample1017.wav,processed
The girl at the next table had turned partly round and was looking at him.,english/english-sample1019.wav,processed
It was the girl with dark hair.,english/english-sample1020.wav,processed
"She was looking at him in a sidelong way, but with curious intensity.",english/english-sample1021.wav,processed
The instant she caught his eye she looked away again.,english/english-sample1022.wav,processed
The sweat started out on Winston’s backbone.,english/english-sample1023.wav,pending
A horrible pang of terror went through him.,english/english-sample1024.wav,pending
"It was gone almost at once, but it left a sort of nagging uneasiness behind.",english/english-sample1025.wav,pending
Why was she watching him?,english/english-sample1026.wav,pending
Why did she keep following him about?,english/english-sample1027.wav,pending
"Unfortunately he could not remember whether she had already been at the table when he arrived, or had come there afterwards.",english/english-sample1028.wav,pending
"But yesterday, at any rate, during the Two Minutes Hate, she had sat immediately behind him when there was no apparent need to do so.",english/english-sample1029.wav,pending
Quite likely her real object had been to listen to him and make sure whether he was shouting loudly enough.,english/english-sample1030.wav,pending
Winston was writing in his diary:,english/english-sample1031.wav,pending
It was three years ago.,english/english-sample1032.wav,pending
"It was on a dark evening, in a narrow side-street near one of the big railway stations.",english/english-sample1033.wav,pending
"She was standing near a doorway in the wall, under a street lamp that hardly gave any light.",english/english-sample1034.wav,pending
"She had a young face, painted very thick.",english/english-sample1035.wav,pending
"It was really the paint that appealed to me, the whiteness of it, like a mask, and the bright red lips.",english/english-sample1036.wav,pending
Party women never paint their faces.,english/english-sample1037.wav,pending
"There was nobody else in the street, and no telescreens.",english/english-sample1038.wav,pending
She said two dollars.,english/english-sample1039.wav,pending
I—For the moment it was too difficult to go on.,english/english-sample1040.wav,pending
"He shut his eyes and pressed his fingers against them, trying to squeeze out the vision that kept recurring.",english/english-sample1041.wav,pending
He had an almost overwhelming temptation to shout a string of filthy words at the top of his voice.,english/english-sample1042.wav,pending
"Or to bang his head against the wall, to kick over the table, and hurl the inkpot through the window—to do any violent or noisy or painful thing that might black out the memory that was tormenting him.",english/english-sample1043.wav,pending
"Your worst enemy, he reflected, was your own nervous system.",english/english-sample1044.wav,pending
At any moment the tension inside you was liable to translate itself into some visible symptom.,english/english-sample1045.wav,pending
"He thought of a man whom he had passed in the street a few weeks back; a quite ordinary-looking man, a Party member, aged thirty-five to forty, tallish and thin, carrying a brief-case.",english/english-sample1046.wav,pending
They were a few metres apart when the left side of the man’s face was suddenly contorted by a sort of spasm.,english/english-sample1047.wav,pending
It happened again just as they were passing one another:,english/english-sample1048.wav,pending
"it was only a twitch, a quiver, rapid as the clicking of a camera shutter, but obviously habitual.",english/english-sample1049.wav,pending
He remembered thinking at the time:,english/english-sample1050.wav,pending
That poor devil is done for.,english/english-sample1051.wav,pending
And what was frightening was that the action was quite possibly unconscious.,english/english-sample1052.wav,pending
The most deadly danger of all was talking in your sleep.,english/english-sample1053.wav,pending
"There was no way of guarding against that, so far as he could see.",english/english-sample1054.wav,pending
He drew his breath and went on writing:,english/english-sample1055.wav,pending
I went with her through the doorway and across a backyard into a basement kitchen.,english/english-sample1056.wav,pending
"There was a bed against the wall, and a lamp on the table, turned down very low.",english/english-sample1057.wav,pending
She—His teeth were set on edge.,english/english-sample1058.wav,pending
He would have liked to spit.,english/english-sample1059.wav,pending
"Simultaneously with the woman in the basement kitchen he thought of Katharine, his wife.",english/english-sample1060.wav,pending
"Winston was married—had been married, at any rate:",english/english-sample1061.wav,pending
"probably he still was married, so far as he knew his wife was not dead.",english/english-sample1062.wav,pending
"He seemed to breathe again the warm stuffy odour of the basement kitchen, an odour compounded of bugs and dirty clothes and villainous cheap scent, but nevertheless alluring, because no woman of the Party ever used scent, or could be imagined as doing so.",english/english-sample1063.wav,pending
Only the proles used scent.,english/english-sample1064.wav,pending
In his mind the smell of it was inextricably mixed up with fornication.,english/english-sample1065.wav,pending
When he had gone with that woman it had been his first lapse in two years or thereabouts.,english/english-sample1066.wav,pending
"Consorting with prostitutes was forbidden, of course, but it was one of those rules that you could occasionally nerve yourself to break.",english/english-sample1067.wav,pending
"It was dangerous, but it was not a life-and-death matter.",english/english-sample1068.wav,pending
To be caught with a prostitute might mean five years in a forced-labour camp:,english/english-sample1069.wav,pending
"not more, if you had committed no other offence.",english/english-sample1070.wav,pending
"And it was easy enough, provided that you could avoid being caught in the act.",english/english-sample1071.wav,pending
The poorer quarters swarmed with women who were ready to sell themselves.,english/english-sample1072.wav,pending
"Some could even be purchased for a bottle of gin, which the proles were not supposed to drink.",english/english-sample1073.wav,pending
"Tacitly the Party was even inclined to encourage prostitution, as an outlet for instincts which could not be altogether suppressed.",english/english-sample1074.wav,pending
"Mere debauchery did not matter very much, so long as it was furtive and joyless and only involved the women of a submerged and despised class.",english/english-sample1075.wav,pending
The unforgivable crime was promiscuity between Party members.,english/english-sample1076.wav,pending
But—though this was one of the crimes that the accused in the great purges invariably confessed to—it was difficult to imagine any such thing actually happening.,english/english-sample1077.wav,pending
The aim of the Party was not merely to prevent men and women from forming loyalties which it might not be able to control.,english/english-sample1078.wav,pending
"Its real, undeclared purpose was to remove all pleasure from the sexual act.",english/english-sample1079.wav,pending
"Not love so much as eroticism was the enemy, inside marriage as well as outside it.",english/english-sample1080.wav,pending
"All marriages between Party members had to be approved by a committee appointed for the purpose, and—though the principle was never clearly stated—permission was always refused if the couple concerned gave the impression of being physically attracted to one another.",english/english-sample1081.wav,pending
The only recognized purpose of marriage was to beget children for the service of the Party.,english/english-sample1082.wav,pending
"Sexual intercourse was to be looked on as a slightly disgusting minor operation, like having an enema.",english/english-sample1083.wav,pending
"This again was never put into plain words, but in an indirect way it was rubbed into every Party member from childhood onwards.",english/english-sample1084.wav,pending
"There were even organizations such as the Junior Anti-Sex League, which advocated complete celibacy for both sexes.",english/english-sample1085.wav,pending
"All children were to be begotten by artificial insemination (artsem, it was called in Newspeak) and brought up in public institutions.",english/english-sample1086.wav,pending
"This, Winston was aware, was not meant altogether seriously, but somehow it fitted in with the general ideology of the Party.",english/english-sample1087.wav,pending
"The Party was trying to kill the sex instinct, or, if it could not be killed, then to distort it and dirty it.",english/english-sample1088.wav,pending
"He did not know why this was so, but it seemed natural that it should be so.",english/english-sample1089.wav,pending
"And as far as the women were concerned, the Party’s efforts were largely successful.",english/english-sample1090.wav,pending
He thought again of Katharine.,english/english-sample1091.wav,pending
"It must be nine, ten—nearly eleven years since they had parted.",english/english-sample1092.wav,pending
It was curious how seldom he thought of her.,english/english-sample1093.wav,pending
For days at a time he was capable of forgetting that he had ever been married.,english/english-sample1094.wav,pending
They had only been together for about fifteen months.,english/english-sample1095.wav,pending
"The Party did not permit divorce, but it rather encouraged separation in cases where there were no children.",english/english-sample1096.wav,pending
"Katharine was a tall, fair-haired girl, very straight, with splendid movements.",english/english-sample1097.wav,pending
"She had a bold, aquiline face, a face that one might have called noble until one discovered that there was as nearly as possible nothing behind it.",english/english-sample1098.wav,pending
"Very early in her married life he had decided—though perhaps it was only that he knew her more intimately than he knew most people—that she had without exception the most stupid, vulgar, empty mind that he had ever encountered.",english/english-sample1099.wav,pending
"She had not a thought in her head that was not a slogan, and there was no imbecility, absolutely none that she was not capable of swallowing if the Party handed it out to her.",english/english-sample1100.wav,pending
“The human sound-track”,english/english-sample1101.wav,pending
he nicknamed her in his own mind.,english/english-sample1102.wav,pending
Yet he could have endured living with her if it had not been for just one thing—sex.,english/english-sample1103.wav,pending
As soon as he touched her she seemed to wince and stiffen.,english/english-sample1104.wav,pending
To embrace her was like embracing a jointed wooden image.,english/english-sample1105.wav,pending
And what was strange was that even when she was clasping him against her he had the feeling that she was simultaneously pushing him away with all her strength.,english/english-sample1106.wav,pending
The rigidity of her muscles managed to convey that impression.,english/english-sample1107.wav,pending
"She would lie there with shut eyes, neither resisting nor co-operating but submitting.",english/english-sample1108.wav,pending
"It was extraordinarily embarrassing, and, after a while, horrible.",english/english-sample1109.wav,pending
But even then he could have borne living with her if it had been agreed that they should remain celibate.,english/english-sample1110.wav,pending
But curiously enough it was Katharine who refused this.,english/english-sample1111.wav,pending
"They must, she said, produce a child if they could.",english/english-sample1112.wav,pending
"So the performance continued to happen, once a week quite regularly, whenever it was not impossible.",english/english-sample1113.wav,pending
"She even used to remind him of it in the morning, as something which had to be done that evening and which must not be forgotten.",english/english-sample1114.wav,pending
She had two names for it.,english/english-sample1115.wav,pending
"One was “making a baby,”",english/english-sample1116.wav,pending
and the other was “our duty to the Party”,english/english-sample1117.wav,pending
"(yes, she had actually used that phrase).",english/english-sample1118.wav,pending
Quite soon he grew to have a feeling of positive dread when the appointed day came round.,english/english-sample1119.wav,pending
"But luckily no child appeared, and in the end she agreed to give up trying, and soon afterwards they parted.",english/english-sample1120.wav,pending
Winston sighed inaudibly.,english/english-sample1121.wav,pending
He picked up his pen again and wrote:,english/english-sample1122.wav,pending
"She threw herself down on the bed, and at once, without any kind of preliminary in the most coarse, horrible way you can imagine, pulled up her skirt.",english/english-sample1123.wav,pending
"I—He saw himself standing there in the dim lamplight, with the smell of bugs and cheap scent in his nostrils, and in his heart a feeling of defeat and resentment which even at that moment was mixed up with the thought of Katharine’s white body, frozen for ever by the hypnotic power of the Party.",english/english-sample1124.wav,pending
Why did it always have to be like this?,english/english-sample1125.wav,pending
Why could he not have a woman of his own instead of these filthy scuffles at intervals of years?,english/english-sample1126.wav,pending
But a real love affair was an almost unthinkable event.,english/english-sample1127.wav,pending
The women of the Party were all alike.,english/english-sample1128.wav,pending
Chastity was as deep ingrained in them as Party loyalty.,english/english-sample1129.wav,pending
"By careful early conditioning, by games and cold water, by the rubbish that was dinned into them at school and in the Spies and the Youth League, by lectures, parades, songs, slogans, and martial music, the natural feeling had been driven out of them.",english/english-sample1130.wav,pending
"His reason told him that there must be exceptions, but his heart did not believe it.",english/english-sample1131.wav,pending
"They were all impregnable, as the Party intended that they should be.",english/english-sample1132.wav,pending
"And what he wanted, more even than to be loved, was to break down that wall of virtue, even if it were only once in his whole life.",english/english-sample1133.wav,pending
"The sexual act, successfully performed, was rebellion.",english/english-sample1134.wav,pending
Desire was thoughtcrime.,english/english-sample1135.wav,pending
"Even to have awakened Katharine, if he could have achieved it, would have been like a seduction, although she was his wife.",english/english-sample1136.wav,pending
But the rest of the story had got to be written down.,english/english-sample1137.wav,pending
He wrote:,english/english-sample1138.wav,pending
I turned up the lamp.,english/english-sample1139.wav,pending
When I saw her in the light—After the darkness the feeble light of the paraffin lamp had seemed very bright.,english/english-sample1140.wav,pending
For the first time he could see the woman properly.,english/english-sample1141.wav,pending
"He had taken a step towards her and then halted, full of lust and terror.",english/english-sample1142.wav,pending
He was painfully conscious of the risk he had taken in coming here.,english/english-sample1143.wav,pending
It was perfectly possible that the patrols would catch him on the way out:,english/english-sample1144.wav,pending
for that matter they might be waiting outside the door at this moment.,english/english-sample1145.wav,pending
If he went away without even doing what he had come here to do—!,english/english-sample1146.wav,pending
"It had got to be written down, it had got to be confessed.",english/english-sample1147.wav,pending
What he had suddenly seen in the lamplight was that the woman was old.,english/english-sample1148.wav,pending
The paint was plastered so thick on her face that it looked as though it might crack like a cardboard mask.,english/english-sample1149.wav,pending
"There were streaks of white in her hair; but the truly dreadful detail was that her mouth had fallen a little open, revealing nothing except a cavernous blackness.",english/english-sample1150.wav,pending
She had no teeth at all.,english/english-sample1151.wav,pending
"He wrote hurriedly, in scrabbling handwriting:",english/english-sample1152.wav,pending
"When I saw her in the light she was quite an old woman, fifty years old at least.",english/english-sample1153.wav,pending
But I went ahead and did it just the same.,english/english-sample1154.wav,pending
He pressed his fingers against his eyelids again.,english/english-sample1155.wav,pending
"He had written it down at last, but it made no difference.",english/english-sample1156.wav,pending
The therapy had not worked.,english/english-sample1157.wav,pending
The urge to shout filthy words at the top of his voice was as strong as ever.,english/english-sample1158.wav,pending
"If there is hope, wrote Winston, it lies in the proles.",english/english-sample1159.wav,pending
"If there was hope, it must lie in the proles, because only there in those swarming disregarded masses, 85 per cent of the population of Oceania, could the force to destroy the Party ever be generated.",english/english-sample1160.wav,pending
The Party could not be overthrown from within.,english/english-sample1161.wav,pending
"Its enemies, if it had any enemies, had no way of coming together or even of identifying one another.",english/english-sample1162.wav,pending
"Even if the legendary Brotherhood existed, as just possibly it might, it was inconceivable that its members could ever assemble in larger numbers than twos and threes.",english/english-sample1163.wav,pending
"Rebellion meant a look in the eyes, an inflexion of the voice, at the most, an occasional whispered word.",english/english-sample1164.wav,pending
"But the proles, if only they could somehow become conscious of their own strength, would have no need to conspire.",english/english-sample1165.wav,pending
They needed only to rise up and shake themselves like a horse shaking off flies.,english/english-sample1166.wav,pending
If they chose they could blow the Party to pieces tomorrow morning.,english/english-sample1167.wav,pending
Surely sooner or later it must occur to them to do it?,english/english-sample1168.wav,pending
And yet—!,english/english-sample1169.wav,pending
He remembered how once he had been walking down a crowded street when a tremendous shout of hundreds of voices—women’s voices—had burst from a side-street a little way ahead.,english/english-sample1170.wav,pending
"It was a great formidable cry of anger and despair, a deep, loud “Oh-o-o-o-oh!”",english/english-sample1171.wav,pending
that went humming on like the reverberation of a bell.,english/english-sample1172.wav,pending
His heart had leapt.,english/english-sample1173.wav,pending
It’s started!,english/english-sample1174.wav,pending
he had thought.,english/english-sample1175.wav,pending
A riot!,english/english-sample1176.wav,pending
The proles are breaking loose at last!,english/english-sample1177.wav,pending
"When he had reached the spot it was to see a mob of two or three hundred women crowding round the stalls of a street market, with faces as tragic as though they had been the doomed passengers on a sinking ship.",english/english-sample1178.wav,pending
But at this moment the general despair broke down into a multitude of individual quarrels.,english/english-sample1179.wav,pending
It appeared that one of the stalls had been selling tin saucepans.,english/english-sample1180.wav,pending
"They were wretched, flimsy things, but cooking-pots of any kind were always difficult to get.",english/english-sample1181.wav,pending
Now the supply had unexpectedly given out.,english/english-sample1182.wav,pending
"The successful women, bumped and jostled by the rest, were trying to make off with their saucepans while dozens of others clamoured round the stall, accusing the stall-keeper of favouritism and of having more saucepans somewhere in reserve.",english/english-sample1183.wav,pending
There was a fresh outburst of yells.,english/english-sample1184.wav,pending
"Two bloated women, one of them with her hair coming down, had got hold of the same saucepan and were trying to tear it out of one another’s hands.",english/english-sample1185.wav,pending
"For a moment they were both tugging, and then the handle came off.",english/english-sample1186.wav,pending
Winston watched them disgustedly.,english/english-sample1187.wav,pending
"And yet, just for a moment, what almost frightening power had sounded in that cry from only a few hundred throats!",english/english-sample1188.wav,pending
Why was it that they could never shout like that about anything that mattered?,english/english-sample1189.wav,pending
He wrote:,english/english-sample1190.wav,pending
"Until they become conscious they will never rebel, and until after they have rebelled they cannot become conscious.",english/english-sample1191.wav,pending
"That, he reflected, might almost have been a transcription from one of the Party textbooks.",english/english-sample1192.wav,pending
"The Party claimed, of course, to have liberated the proles from bondage.",english/english-sample1193.wav,pending
"Before the Revolution they had been hideously oppressed by the capitalists, they had been starved and flogged, women had been forced to work in the coal mines (women still did work in the coal mines, as a matter of fact), children had been sold into the factories at the age of six.",english/english-sample1194.wav,pending
"But simultaneously, true to the Principles of doublethink, the Party taught that the proles were natural inferiors who must be kept in subjection, like animals, by the application of a few simple rules.",english/english-sample1195.wav,pending
In reality very little was known about the proles.,english/english-sample1196.wav,pending
It was not necessary to know much.,english/english-sample1197.wav,pending
"So long as they continued to work and breed, their other activities were without importance.",english/english-sample1198.wav,pending
"Left to themselves, like cattle turned loose upon the plains of Argentina, they had reverted to a style of life that appeared to be natural to them, a sort of ancestral pattern.",english/english-sample1199.wav,pending
"They were born, they grew up in the gutters, they went to work at twelve, they passed through a brief blossoming-period of beauty and sexual desire, they married at twenty, they were middle-aged at thirty, they died, for the most part, at sixty.",english/english-sample1200.wav,pending
"Heavy physical work, the care of home and children, petty quarrels with neighbours, films, football, beer, and above all, gambling, filled up the horizon of their minds.",english/english-sample1201.wav,pending
To keep them in control was not difficult.,english/english-sample1202.wav,pending
"A few agents of the Thought Police moved always among them, spreading false rumours and marking down and eliminating the few individuals who were judged capable of becoming dangerous; but no attempt was made to indoctrinate them with the ideology of the Party.",english/english-sample1203.wav,pending
It was not desirable that the proles should have strong political feelings.,english/english-sample1204.wav,pending
All that was required of them was a primitive patriotism which could be appealed to whenever it was necessary to make them accept longer working-hours or shorter rations.,english/english-sample1205.wav,pending
"And even when they became discontented, as they sometimes did, their discontent led nowhere, because being without general ideas, they could only focus it on petty specific grievances.",english/english-sample1206.wav,pending
The larger evils invariably escaped their notice.,english/english-sample1207.wav,pending
The great majority of proles did not even have telescreens in their homes.,english/english-sample1208.wav,pending
Even the civil police interfered with them very little.,english/english-sample1209.wav,pending
"There was a vast amount of criminality in London, a whole world-within-a-world of thieves, bandits, prostitutes, drug-peddlers, and racketeers of every description; but since it all happened among the proles themselves, it was of no importance.",english/english-sample1210.wav,pending
In all questions of morals they were allowed to follow their ancestral code.,english/english-sample1211.wav,pending
The sexual puritanism of the Party was not imposed upon them.,english/english-sample1212.wav,pending
"Promiscuity went unpunished, divorce was permitted.",english/english-sample1213.wav,pending
"For that matter, even religious worship would have been permitted if the proles had shown any sign of needing or wanting it.",english/english-sample1214.wav,pending
They were beneath suspicion.,english/english-sample1215.wav,pending
As the Party slogan put it:,english/english-sample1216.wav,pending
“Proles and animals are free.”,english/english-sample1217.wav,pending
Winston reached down and cautiously scratched his varicose ulcer.,english/english-sample1218.wav,pending
It had begun itching again.,english/english-sample1219.wav,pending
The thing you invariably came back to was the impossibility of knowing what life before the Revolution had really been like.,english/english-sample1220.wav,pending
He took out of the drawer a copy of a children’s history textbook which he had borrowed from Mrs.,english/english-sample1221.wav,pending
"Parsons, and began copying a passage into the diary:",english/english-sample1222.wav,pending
"In the old days (it ran), before the glorious Revolution, London was not the beautiful city that we know today.",english/english-sample1223.wav,pending
"It was a dark, dirty, miserable place where hardly anybody had enough to eat and where hundreds and thousands of poor people had no boots on their feet and not even a roof to sleep under.",english/english-sample1224.wav,pending
Children no older than you had to work twelve hours a day for cruel masters who flogged them with whips if they worked too slowly and fed them on nothing but stale breadcrusts and water.,english/english-sample1225.wav,pending
But in among all this terrible poverty there were just a few great big beautiful houses that were lived in by rich men who had as many as thirty servants to look after them.,english/english-sample1226.wav,pending
These rich men were called capitalists.,english/english-sample1227.wav,pending
"They were fat, ugly men with wicked faces, like the one in the picture on the opposite page.",english/english-sample1228.wav,pending
"You can see that he is dressed in a long black coat which was called a frock coat, and a queer, shiny hat shaped like a stovepipe, which was called a top hat.",english/english-sample1229.wav,pending
"This was the uniform of the capitalists, and no one else was allowed to wear it.",english/english-sample1230.wav,pending
"The capitalists owned everything in the world, and everyone else was their slave.",english/english-sample1231.wav,pending
"They owned all the land, all the houses, all the factories, and all the money.",english/english-sample1232.wav,pending
"If anyone disobeyed them they could throw them into prison, or they could take his job away and starve him to death.",english/english-sample1233.wav,pending
"When any ordinary person spoke to a capitalist he had to cringe and bow to him, and take off his cap and address him as “Sir”.",english/english-sample1234.wav,pending
"The chief of all the capitalists was called the King, and—But he knew the rest of the catalogue.",english/english-sample1235.wav,pending
"There would be mention of the bishops in their lawn sleeves, the judges in their ermine robes, the pillory, the stocks, the treadmill, the cat-o’-nine tails, the Lord Mayor’s Banquet, and the practice of kissing the Pope’s toe.",english/english-sample1236.wav,pending
"There was also something called the jus primae noctis, which would probably not be mentioned in a textbook for children.",english/english-sample1237.wav,pending
It was the law by which every capitalist had the right to sleep with any woman working in one of his factories.,english/english-sample1238.wav,pending
How could you tell how much of it was lies?,english/english-sample1239.wav,pending
It might be true that the average human being was better off now than he had been before the Revolution.,english/english-sample1240.wav,pending
"The only evidence to the contrary was the mute protest in your own bones, the instinctive feeling that the conditions you lived in were intolerable and that at some other time they must have been different.",english/english-sample1241.wav,pending
"It struck him that the truly characteristic thing about modern life was not its cruelty and insecurity, but simply its bareness, its dinginess, its listlessness.",english/english-sample1242.wav,pending
"Life, if you looked about you, bore no resemblance not only to the lies that streamed out of the telescreens, but even to the ideals that the Party was trying to achieve.",english/english-sample1243.wav,pending
"Great areas of it, even for a Party member, were neutral and non-political, a matter of slogging through dreary jobs, fighting for a place on the Tube, darning a worn-out sock, cadging a saccharine tablet, saving a cigarette end.",english/english-sample1244.wav,pending
"The ideal set up by the Party was something huge, terrible, and glittering—a world of steel and concrete, of monstrous machines and terrifying weapons—a nation of warriors and fanatics, marching forward in perfect unity, all thinking the same thoughts and shouting the same slogans, perpetually working, fighting, triumphing, persecuting—three hundred million people all with the same face.",english/english-sample1245.wav,pending
"The reality was decaying, dingy cities where underfed people shuffled to and fro in leaky shoes, in patched-up nineteenth-century houses that smelt always of cabbage and bad lavatories.",english/english-sample1246.wav,pending
"He seemed to see a vision of London, vast and ruinous, city of a million dustbins, and mixed up with it was a picture of Mrs.",english/english-sample1247.wav,pending
"Parsons, a woman with lined face and wispy hair, fiddling helplessly with a blocked waste-pipe.",english/english-sample1248.wav,pending
He reached down and scratched his ankle again.,english/english-sample1249.wav,pending
"Day and night the telescreens bruised your ears with statistics proving that people today had more food, more clothes, better houses, better recreations—that they lived longer, worked shorter hours, were bigger, healthier, stronger, happier, more intelligent, better educated, than the people of fifty years ago.",english/english-sample1250.wav,pending
Not a word of it could ever be proved or disproved.,english/english-sample1251.wav,pending
"The Party claimed, for example, that today 40 per cent of adult proles were literate:",english/english-sample1252.wav,pending
"before the Revolution, it was said, the number had only been 15 per cent.",english/english-sample1253.wav,pending
"The Party claimed that the infant mortality rate was now only 160 per thousand, whereas before the Revolution it had been 300—and so it went on.",english/english-sample1254.wav,pending
It was like a single equation with two unknowns.,english/english-sample1255.wav,pending
"It might very well be that literally every word in the history books, even the things that one accepted without question, was pure fantasy.",english/english-sample1256.wav,pending
"For all he knew there might never have been any such law as the jus primae noctis, or any such creature as a capitalist, or any such garment as a top hat.",english/english-sample1257.wav,pending
Everything faded into mist.,english/english-sample1258.wav,pending
"The past was erased, the erasure was forgotten, the lie became truth.",english/english-sample1259.wav,pending
Just once in his life he had possessed—after the event:,english/english-sample1260.wav,pending
"that was what counted—concrete, unmistakable evidence of an act of falsification.",english/english-sample1261.wav,pending
He had held it between his fingers for as long as thirty seconds.,english/english-sample1262.wav,pending
"In 1973, it must have been—at any rate, it was at about the time when he and Katharine had parted.",english/english-sample1263.wav,pending
But the really relevant date was seven or eight years earlier.,english/english-sample1264.wav,pending
"The story really began in the middle sixties, the period of the great purges in which the original leaders of the Revolution were wiped out once and for all.",english/english-sample1265.wav,pending
"By 1970 none of them was left, except Big Brother himself.",english/english-sample1266.wav,pending
All the rest had by that time been exposed as traitors and counterrevolutionaries.,english/english-sample1267.wav,pending
"Goldstein had fled and was hiding no one knew where, and of the others, a few had simply disappeared, while the majority had been executed after spectacular public trials at which they made confession of their crimes.",english/english-sample1268.wav,pending
"Among the last survivors were three men named Jones, Aaronson, and Rutherford.",english/english-sample1269.wav,pending
It must have been in 1965 that these three had been arrested.,english/english-sample1270.wav,pending
"As often happened, they had vanished for a year or more, so that one did not know whether they were alive or dead, and then had suddenly been brought forth to incriminate themselves in the usual way.",english/english-sample1271.wav,pending
"They had confessed to intelligence with the enemy (at that date, too, the enemy was Eurasia), embezzlement of public funds, the murder of various trusted Party members, intrigues against the leadership of Big Brother which had started long before the Revolution happened, and acts of sabotage causing the death of hundreds of thousands of people.",english/english-sample1272.wav,pending
"After confessing to these things they had been pardoned, reinstated in the Party, and given posts which were in fact sinecures but which sounded important.",english/english-sample1273.wav,pending
"All three had written long, abject articles in the Times, analysing the reasons for their defection and promising to make amends.",english/english-sample1274.wav,pending
Some time after their release Winston had actually seen all three of them in the Chestnut Tree Café.,english/english-sample1275.wav,pending
He remembered the sort of terrified fascination with which he had watched them out of the corner of his eye.,english/english-sample1276.wav,pending
"They were men far older than himself, relics of the ancient world, almost the last great figures left over from the heroic days of the Party.",english/english-sample1277.wav,pending
The glamour of the underground struggle and the civil war still faintly clung to them.,english/english-sample1278.wav,pending
"He had the feeling, though already at that time facts and dates were growing blurry, that he had known their names years earlier than he had known that of Big Brother.",english/english-sample1279.wav,pending
"But also they were outlaws, enemies, untouchables, doomed with absolute certainty to extinction within a year or two.",english/english-sample1280.wav,pending
No one who had once fallen into the hands of the Thought Police ever escaped in the end.,english/english-sample1281.wav,pending
They were corpses waiting to be sent back to the grave.,english/english-sample1282.wav,pending
There was no one at any of the tables nearest to them.,english/english-sample1283.wav,pending
It was not wise even to be seen in the neighbourhood of such people.,english/english-sample1284.wav,pending
They were sitting in silence before glasses of the gin flavoured with cloves which was the speciality of the café.,english/english-sample1285.wav,pending
"Of the three, it was Rutherford whose appearance had most impressed Winston.",english/english-sample1286.wav,pending
"Rutherford had once been a famous caricaturist, whose brutal cartoons had helped to inflame popular opinion before and during the Revolution.",english/english-sample1287.wav,pending
"Even now, at long intervals, his cartoons were appearing in the Times.",english/english-sample1288.wav,pending
"They were simply an imitation of his earlier manner, and curiously lifeless and unconvincing.",english/english-sample1289.wav,pending
"Always they were a rehashing of the ancient themes—slum tenements, starving children, street battles, capitalists in top hats—even on the barricades the capitalists still seemed to cling to their top hats, an endless, hopeless effort to get back into the past.",english/english-sample1290.wav,pending
"He was a monstrous man, with a mane of greasy grey hair, his face pouched and seamed, with thick negroid lips.",english/english-sample1291.wav,pending
"At one time he must have been immensely strong; now his great body was sagging, sloping, bulging, falling away in every direction.",english/english-sample1292.wav,pending
"He seemed to be breaking up before one’s eyes, like a mountain crumbling.",english/english-sample1293.wav,pending
It was the lonely hour of fifteen.,english/english-sample1294.wav,pending
Winston could not now remember how he had come to be in the café at such a time.,english/english-sample1295.wav,pending
The place was almost empty.,english/english-sample1296.wav,pending
A tinny music was trickling from the telescreens.,english/english-sample1297.wav,pending
"The three men sat in their corner almost motionless, never speaking.",english/english-sample1298.wav,pending
"Uncommanded, the waiter brought fresh glasses of gin.",english/english-sample1299.wav,pending
"There was a chessboard on the table beside them, with the pieces set out but no game started.",english/english-sample1300.wav,pending
"And then, for perhaps half a minute in all, something happened to the telescreens.",english/english-sample1301.wav,pending
"The tune that they were playing changed, and the tone of the music changed too.",english/english-sample1302.wav,pending
There came into it—but it was something hard to describe.,english/english-sample1303.wav,pending
"It was a peculiar, cracked, braying, jeering note:",english/english-sample1304.wav,pending
in his mind Winston called it a yellow note.,english/english-sample1305.wav,pending
And then a voice from the telescreen was singing:,english/english-sample1306.wav,pending
Under the spreading chestnut tree I sold you and you sold me:,english/english-sample1307.wav,pending
"There lie they, and here lie we Under the spreading chestnut tree.",english/english-sample1308.wav,pending
The three men never stirred.,english/english-sample1309.wav,pending
"But when Winston glanced again at Rutherford’s ruinous face, he saw that his eyes were full of tears.",english/english-sample1310.wav,pending
"And for the first time he noticed, with a kind of inward shudder, and yet not knowing at what he shuddered, that both Aaronson and Rutherford had broken noses.",english/english-sample1311.wav,pending
A little later all three were re-arrested.,english/english-sample1312.wav,pending
It appeared that they had engaged in fresh conspiracies from the very moment of their release.,english/english-sample1313.wav,pending
"At their second trial they confessed to all their old crimes over again, with a whole string of new ones.",english/english-sample1314.wav,pending
"They were executed, and their fate was recorded in the Party histories, a warning to posterity.",english/english-sample1315.wav,pending
"About five years after this, in 1973, Winston was unrolling a wad of documents which had just flopped out of the pneumatic tube on to his desk when he came on a fragment of paper which had evidently been slipped in among the others and then forgotten.",english/english-sample1316.wav,pending
